period,org_code,org_name,ae_attendances_type_1,attendances_over_4hrs_type_1,patients_12hr_wait,emergency_admissions_type_1,postcode,latitude,longitude
2022-08-01,NL7,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0.0,0.0,0,0,B7 4BL,52.4922,-1.8807
2022-08-01,C82009,MARKET HARBOROUGH MED.CTR,0.0,0.0,0,0,LE16 9BX,52.4771,-0.9248
2022-08-01,AQN04,PHL LYMINGTON UTC,0.0,0.0,0,0,SO41 8QD,50.7585,-1.5443
2022-08-01,AAH,TETBURY HOSPITAL TRUST LTD,0.0,0.0,0,0,GL8 8XB,51.6352,-2.1547
2022-08-01,Y04538,BRACKNELL URGENT CARE CENTRE WIC,0.0,0.0,0,0,RG12 9RT,51.4083,-0.7539
2022-08-01,RY7,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,0,0,CH42 0LQ,53.3726,-3.0144
2022-08-01,RW1,SOUTHERN HEALTH NHS FOUNDATION TRUST,0.0,0.0,0,0,SO40 2RZ,50.9206,-1.5271
2022-08-01,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0,0,L9 7LJ,53.4665,-2.931
2022-08-01,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0.0,0.0,0,0,BH1 4JQ,50.7293,-1.8415
2022-08-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13379.0,0.0,95,3557,BH7 7DW,50.7479,-1.8219
2022-08-01,NTV0W,WOKING WALK IN CENTRE,0.0,0.0,0,0,GU22 7HS,51.315,-0.5565
2022-08-01,NTV0B,ASHFORD WALK-IN-CENTRE,0.0,0.0,0,0,TW15 3FE,51.4321,-0.4567
2022-08-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,0,0,RH1 6DS,51.2298,-0.1681
2022-08-01,C82010,OAKHAM MEDICAL PRACTICE,0.0,0.0,0,0,LE15 6NT,52.6708,-0.7375
2022-08-01,NV693,ROSSENDALE MIU & OOH,0.0,0.0,0,0,BB4 7PL,53.7032,-2.2856
2022-08-01,Y02615,SOUTH BIRMINGHAM GP WALK IN CENTRE,0.0,0.0,0,0,B29 6JG,52.4384,-1.9384
2022-08-01,NQT51,STATION PLAZA HEALTH CENTRE,0.0,0.0,0,0,TN34 1BA,50.8574,0.5809
2022-08-01,AJN,WORKINGTON HEALTH LIMITED,0.0,0.0,0,0,CA14 2RW,54.6427,-3.5513
2022-08-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,5371.0,1834.0,0,1721,CV10 7DJ,52.5108,-1.4757
2022-08-01,NNJ15,OAKHAM,0.0,0.0,0,0,LE15 6NT,52.6708,-0.7375
2022-08-01,NNJ14,OADBY,0.0,0.0,0,0,LE2 5PF,52.5981,-1.0839
2022-08-01,NNJ13,MELTON MOWBRAY,0.0,0.0,0,0,LE13 1GH,52.7659,-0.8869
2022-08-01,NNJ12,MARKET HARBOROUGH,0.0,0.0,0,0,LE16 7AF,52.4776,-0.9205
2022-08-01,NNJ0H,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0.0,0.0,0,0,LE5 3GH,52.6375,-1.1072
2022-08-01,NNJ07,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,0,0,LE11 5JY,52.7735,-1.2246
2022-08-01,AXG,WILTSHIRE HEALTH & CARE,0.0,0.0,0,0,SN1 2PA,51.569667,-1.759593
2022-08-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,8876.0,4323.0,0,2970,TN37 7PT,50.8736,0.5592
2022-08-01,RLQ,WYE VALLEY NHS TRUST,5427.0,2442.0,278,1263,HR1 2ER,52.0615,-2.7144
2022-08-01,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0.0,0.0,0,0,PO3 6DW,50.7993,-1.0619
2022-08-01,DT301,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,1,0,AL7 4HL,51.7986,-0.1852
2022-08-01,Y03218,THE PINN UNREGISTERED WIC,0.0,0.0,0,0,HA5 3EE,51.5931,-0.3826
2022-08-01,Y02532,MIRIAM MINOR EMERGENCY,0.0,0.0,0,0,CH41 8DB,53.3986,-3.0477
2022-08-01,Y02428,PUTNOE MEDICAL CENTRE WALK IN CENTRE,0.0,0.0,0,0,MK41 9JE,52.1481,-0.4391
2022-08-01,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,0,0,S42 7JE,53.253,-1.475
2022-08-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,13552.0,7058.0,647,3477,SE5 9RS,51.468,-0.0938
2022-08-01,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,0.0,0.0,0,0,RM13 8GQ,51.5186,0.1711
2022-08-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,10853.0,4335.0,3,4213,SR4 7TP,54.902,-1.406
2022-08-01,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0.0,0.0,0,0,SO14 0YG,50.9122,-1.3961
2022-08-01,ACH01,WHITSTABLE MEDICAL PRACTICE,0.0,0.0,0,0,CT5 3SE,51.3607,1.0257
2022-08-01,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,9893.0,4330.0,29,2173,TS4 3BW,54.552,-1.214
2022-08-01,L83087,OKEHAMPTON MEDICAL CENTRE,0.0,0.0,0,0,EX20 1AY,50.7391,-3.9997
2022-08-01,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14185.0,6246.0,11,3069,B71 4HJ,52.5277,-1.9889
2022-08-01,RNZ,SALISBURY NHS FOUNDATION TRUST,4198.0,1721.0,2,1202,SP2 8BJ,51.045,-1.805
2022-08-01,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5493.0,2953.0,18,1505,UB8 3NN,51.526,-0.4619
2022-08-01,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11989.0,3057.0,194,1845,SM5 1AA,51.3803,-0.1836
2022-08-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4149.0,236.0,0,696,B4 6NH,52.4869,-1.8922
2022-08-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5225.0,2357.0,54,2029,SN3 6BB,51.549,-1.755
2022-08-01,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,0,0,NW1 5JD,51.5226,-0.1571
2022-08-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,17923.0,0.0,0,3922,GU16 7UJ,51.319,-0.7412
2022-08-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11184.0,3728.0,0,2948,NE7 7DN,55.0076,-1.5829
2022-08-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9992.0,4173.0,3,2352,KT16 0PZ,51.3887,-0.5089
2022-08-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,18145.0,9507.0,925,5408,BN2 5BE,50.8182,-0.1168
2022-08-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11387.0,0.0,66,2671,W2 1NY,51.5175,-0.1749
2022-08-01,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11436.0,3639.0,169,2510,PR2 9HT,53.792,-2.706
2022-08-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,11624.0,4252.0,272,1174,CR9 2RS,51.381,-0.1035
2022-08-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0,0,M20 4BX,53.4298,-2.2301
2022-08-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7562.0,3765.0,155,1936,CH49 5PE,53.3723,-3.093
2022-08-01,NR3,NOTTINGHAM CITYCARE PARTNERSHIP,0.0,0.0,0,0,NG6 8WR,52.9972,-1.188
2022-08-01,Y02676,BRIGHTON STATION HEALTH CENTRE,0.0,0.0,0,0,BN1 3XE,50.8277,-0.1414
2022-08-01,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,11529.0,6086.0,254,3230,WR5 1DD,52.1896,-2.1907
2022-08-01,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9016.0,4768.0,32,2858,SG1 4AB,51.9146,-0.2222
2022-08-01,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11016.0,6023.0,1088,3625,LN2 5QY,53.234,-0.512
2022-08-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11645.0,4820.0,0,3416,OX3 9DU,51.763,-1.2195
2022-08-01,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8626.0,1418.0,0,4890,NE23 6NZ,55.0741,-1.5695
2022-08-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11702.0,5015.0,674,2346,GL1 3NN,51.8642,-2.2381
2022-08-01,NDA57,HASLEMERE MINOR INJURIES UNIT,0.0,0.0,0,0,GU27 2BJ,51.0906,-0.719
2022-08-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,13430.0,5781.0,758,3711,BS1 3NU,51.4595,-2.593
2022-08-01,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,22860.0,11061.0,820,5643,M6 8HD,53.4875,-2.3234
2022-08-01,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0.0,0.0,0,0,BS15 1PX,51.4707,-2.5096
2022-08-01,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8291.0,3696.0,855,2334,FY3 8NR,53.805,-3.007
2022-08-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,5674.0,2814.0,0,2028,GU2 7XX,51.241017,-0.607463
2022-08-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,10888.0,5188.0,4,2970,CV2 2DX,52.4212,-1.4378
2022-08-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4356.0,1972.0,8,1194,DT1 2JY,50.7127,-2.4456
2022-08-01,Y03007,ERDINGTON GP HEALTH & WELLBEING WIC,0.0,0.0,0,0,B23 6SJ,52.5236,-1.8452
2022-08-01,RY9,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,0,0,TW11 8HU,51.4275,-0.3266
2022-08-01,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,14682.0,0.0,266,3842,NG5 1PB,52.985,-1.165
2022-08-01,8J094,BADGER LTD,0.0,0.0,0,0,SS15 4DB,51.5877,0.417
2022-08-01,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,15867.0,0.0,6,3541,WF1 4DG,53.6956,-1.4879
2022-08-01,NLX,SIRONA CARE & HEALTH,0.0,0.0,0,0,BS37 5AF,51.5405,-2.4142
2022-08-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7640.0,3726.0,168,1973,,,
2022-08-01,C82038,LATHAM HOUSE MEDICAL PRACTICE,0.0,0.0,0,0,LE13 1NX,52.765,-0.886
2022-08-01,NQT5F,SKELMERSDALE WALK IN CENTRE,0.0,0.0,0,0,WN8 6LJ,53.549,-2.775
2022-08-01,NQT5H,PAULTON MEMORIAL HOSPITAL,0.0,0.0,0,0,BS39 7SD,51.3006,-2.4938
2022-08-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,9924.0,5458.0,585,2744,SY3 8XQ,52.7032,-2.774
2022-08-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,11327.0,5143.0,291,6037,HA1 3UJ,51.5815,-0.3422
2022-08-01,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6720.0,2580.0,486,2082,WA5 1QG,53.393977,-2.610718
2022-08-01,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,16607.0,7414.0,1026,3938,TN24 0LZ,51.141488,0.916209
2022-08-01,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8113.0,4500.0,124,1397,CM20 1QX,51.7712,0.0853
2022-08-01,RMC,BOLTON NHS FOUNDATION TRUST,9227.0,3979.0,387,1965,BL4 0JR,53.5556,-2.407
2022-08-01,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,12347.0,5045.0,563,3709,DN33 2BA,53.5461,-0.0957
2022-08-01,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,7018.0,2553.0,0,1924,CV34 5BW,52.2903,-1.5836
2022-08-01,R1H,BARTS HEALTH NHS TRUST,22642.0,10078.0,443,5021,E1 2ES,51.5172,-0.0561
2022-08-01,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5513.0,1202.0,0,1701,BA21 4AT,50.9447,-2.6345
2022-08-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,17095.0,8506.0,554,3493,LS1 3EX,53.8021,-1.5508
2022-08-01,Y00751,EAST BERKS PRIMARY CARE OOH(WAM),0.0,0.0,0,0,RG12 1YQ,51.4144,-0.7539
2022-08-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3761.0,0.0,18,1416,TS19 8PE,54.5746,-1.328
2022-08-01,RVJ,NORTH BRISTOL NHS TRUST,8373.0,3285.0,57,3109,BS10 5NB,51.497,-2.594
2022-08-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8528.0,3217.0,415,2508,LA9 7RG,54.312,-2.7385
2022-08-01,RTQ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,0,0,GL3 4AW,51.8592,-2.225
2022-08-01,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,14270.0,8489.0,348,3766,DE22 3NE,52.9191,-1.5026
2022-08-01,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0,0,RH19 3DZ,51.1353,0.0018
2022-08-01,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0,0,EC1V 2PD,51.5275,-0.0895
2022-08-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,7907.0,3450.0,800,1505,NN1 5BD,52.2361,-0.8838
2022-08-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10945.0,3602.0,1,3615,RG24 9NA,51.2845,-1.1022
2022-08-01,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0,0,SY10 7AG,52.8842,-3.0323
2022-08-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,7737.0,0.0,774,2337,PL6 8DH,50.4183,-4.1136
2022-08-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12452.0,6708.0,346,4789,ST4 6QG,52.9956,-2.185
2022-08-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,12176.0,3707.0,40,3279,SE1 9RT,51.5035,-0.0869
2022-08-01,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11249.0,5869.0,284,3080,EX2 5DW,50.7168,-3.5064
2022-08-01,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,6724.0,0.0,223,1585,IP33 2QZ,52.2317,0.7092
2022-08-01,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,0,0,BN2 3EW,50.83046,-0.115477
2022-08-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7518.0,2423.0,0,1605,MK6 5LD,52.0264,-0.7363
2022-08-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7551.0,3299.0,10,2291,BA1 3NG,51.3917,-2.391
2022-08-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9384.0,4819.0,924,3495,YO30 4RY,53.9856,-1.0936
2022-08-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15103.0,0.0,7,4073,LU4 0DZ,51.894,-0.474
2022-08-01,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9149.0,5193.0,0,4454,WA9 3DA,53.439,-2.7362
2022-08-01,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16366.0,2538.0,2,5104,TN2 4QJ,51.1491,0.3073
2022-08-01,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7223.0,4540.0,0,2810,WD18 0HB,51.6506,-0.3977
2022-08-01,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11435.0,6043.0,183,4916,DL3 6HX,54.528,-1.561
2022-08-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,10226.0,4316.0,435,3940,BB2 3HH,53.7316,-2.4765
2022-08-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8746.0,3625.0,485,2136,CA2 7HY,54.9,-2.95
2022-08-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,8749.0,3022.0,90,3045,DY1 2HQ,52.5202,-2.0727
2022-08-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7587.0,3297.0,238,1727,OL6 9RW,53.4886,-2.0946
2022-08-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9375.0,2938.0,106,3135,NG17 4JL,53.127,-1.261
2022-08-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6593.0,2976.0,600,1373,CH2 1UL,53.2086,-2.8986
2022-08-01,RJ2,LEWISHAM AND GREENWICH NHS TRUST,12862.0,5835.0,387,3423,SE13 6LH,51.452,-0.017
2022-08-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8681.0,4119.0,42,3009,S5 7AT,53.4113,-1.4558
2022-08-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10482.0,3432.0,1,3155,SO16 6YD,50.933,-1.4351
2022-08-01,RH5,SOMERSET NHS FOUNDATION TRUST,6611.0,3585.0,177,1753,BA21 4AT,50.9447,-2.6345
2022-08-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11785.0,7898.0,502,3742,,,
2022-08-01,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,9986.0,1374.0,18,1614,E9 6SR,51.5504,-0.0483
2022-08-01,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0.0,0.0,0,0,L8 7SS,53.3985,-2.961
2022-08-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",7126.0,2922.0,390,2185,,,
2022-08-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3710.0,184.0,0,623,S10 2TH,53.3792,-1.492
2022-08-01,RCF,AIREDALE NHS FOUNDATION TRUST,5688.0,2510.0,4,1463,BD20 6TD,53.898,-1.9627
2022-08-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6510.0,3376.0,196,2292,CW1 4QJ,53.1177,-2.4759
2022-08-01,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7210.0,3741.0,369,1516,N18 1QX,51.6145,-0.0738
2022-08-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,19385.0,7641.0,520,3175,NW3 2QG,51.553,-0.1657
2022-08-01,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,27624.0,10010.0,4,8251,SS0 0RY,51.554,0.6877
2022-08-01,R1F,ISLE OF WIGHT NHS TRUST,3733.0,1469.0,53,1073,PO30 5TG,50.7097,-1.3046
2022-08-01,ARN03,LOCAL CARE DIRECT,0.0,0.0,0,0,LS7 2BQ,53.8104,-1.539
2022-08-01,Y02147,URGENT CARE CENTRE (QMS),0.0,0.0,0,0,DA14 6LT,51.4263,0.1083
2022-08-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,13836.0,5772.0,6,4222,CO4 5JL,51.9043,0.901
2022-08-01,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6489.0,2696.0,347,1561,NR31 6LA,52.5617,1.7177
2022-09-01,RJ6,CROYDON HEALTH SERVICES NHS TRUST,11765.0,4535.0,222,1119,CR9 2RS,51.381,-0.1035
2022-09-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,3887.0,1991.0,25,1236,DT1 2JY,50.7127,-2.4456
2022-09-01,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,11601.0,5923.0,176,3451,WR5 1DD,52.1896,-2.1907
2022-09-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7926.0,3438.0,553,2416,LA9 7RG,54.312,-2.7385
2022-09-01,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10021.0,1416.0,17,1653,E9 6SR,51.5504,-0.0483
2022-09-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4805.0,755.0,0,896,B4 6NH,52.4869,-1.8922
2022-09-01,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0,0,PL26 6AD,50.335,-4.792
2022-09-01,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,6832.0,3038.0,411,1837,KT2 7QB,51.4145,-0.2816
2022-09-01,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0,0,HA7 4LP,51.632,-0.305
2022-09-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,5534.0,3342.0,245,1579,TQ2 7AA,50.4919,-3.5356
2022-09-01,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,5677.0,1580.0,0,1795,BA21 4AT,50.9447,-2.6345
2022-09-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11028.0,4067.0,0,4208,SR4 7TP,54.902,-1.406
2022-09-01,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0.0,0.0,0,0,SO14 0YG,50.9122,-1.3961
2022-09-01,NNFA7,GOOLE & DISTRICT HOSPITAL,0.0,0.0,0,0,DN14 6RX,53.7155,-0.8749
2022-09-01,NNF94,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,0,0,HU17 0FA,53.8528,-0.4132
2022-09-01,NNF76,THE WILBERFORCE HEALTH CENTRE,0.0,0.0,0,0,HU1 3SA,53.7462,-0.3421
2022-09-01,NNF09,BRANSHOLME HEALTH CENTRE,0.0,0.0,0,0,HU7 4DW,53.7874,-0.3214
2022-09-01,RY9,HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,0,0,TW11 8HU,51.4275,-0.3266
2022-09-01,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,19393.0,9429.0,825,4839,LE1 9WW,52.6323,-1.1249
2022-09-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,12399.0,3663.0,100,5411,WV10 0QP,52.5988,-2.0949
2022-09-01,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7152.0,2491.0,0,1907,CV34 5BW,52.2903,-1.5836
2022-09-01,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,17781.0,0.0,0,4003,GU16 7UJ,51.319,-0.7412
2022-09-01,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,0.0,0.0,0,0,RM13 8GQ,51.5186,0.1711
2022-09-01,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,0,0,NW1 5JD,51.5226,-0.1571
2022-09-01,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,7734.0,3813.0,546,1662,N18 1QX,51.6145,-0.0738
2022-09-01,NNJ07,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,0,0,LE11 5JY,52.7735,-1.2246
2022-09-01,NNJ12,MARKET HARBOROUGH,0.0,0.0,0,0,LE16 7AF,52.4776,-0.9205
2022-09-01,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,27686.0,10515.0,5,7898,SS0 0RY,51.554,0.6877
2022-09-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,13730.0,5877.0,717,3897,BS1 3NU,51.4595,-2.593
2022-09-01,NV693,ROSSENDALE MIU & OOH,0.0,0.0,0,0,BB4 7PL,53.7032,-2.2856
2022-09-01,Y03218,THE PINN UNREGISTERED WIC,0.0,0.0,0,0,HA5 3EE,51.5931,-0.3826
2022-09-01,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,0,0,S42 7JE,53.253,-1.475
2022-09-01,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,0,0,AL7 1BW,51.8014,-0.1946
2022-09-01,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,11284.0,6136.0,869,3667,LN2 5QY,53.234,-0.512
2022-09-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,3597.0,0.0,10,1395,TS19 8PE,54.5746,-1.328
2022-09-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10085.0,4157.0,0,2324,KT16 0PZ,51.3887,-0.5089
2022-09-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11577.0,4320.0,1,3060,NE7 7DN,55.0076,-1.5829
2022-09-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11840.0,4446.0,67,1353,NW1 2BU,51.5218,-0.134
2022-09-01,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,10857.0,5640.0,204,3174,EX2 5DW,50.7168,-3.5064
2022-09-01,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9275.0,0.0,515,2612,CB2 0QQ,52.1746,0.1419
2022-09-01,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,11626.0,5552.0,578,2982,PE3 9GZ,52.5965,-0.2701
2022-09-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4400.0,372.0,0,821,S10 2TH,53.3792,-1.492
2022-09-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4470.0,1907.0,60,1091,HG2 7SX,53.9837,-1.5253
2022-09-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0,0,M20 4BX,53.4298,-2.2301
2022-09-01,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,9252.0,4930.0,0,4707,WA9 3DA,53.439,-2.7362
2022-09-01,NNJ15,OAKHAM,0.0,0.0,0,0,LE15 6NT,52.6708,-0.7375
2022-09-01,NNJ14,OADBY,0.0,0.0,0,0,LE2 5PF,52.5981,-1.0839
