period,org_code,org_name,ae_attendances_type_1,attendances_over_4hrs_type_1,patients_12hr_wait,emergency_admissions_type_1
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,12346.0,5402.0,15,3878
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10064.0,3483.0,69,2074
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,13210.0,4123.0,873,1189
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13181.0,3914.0,198,2585
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5509.0,2868.0,355,2506
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11189.0,4945.0,40,4005
,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5061.0,1073.0,5,719
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9963.0,2254.0,0,4100
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8815.0,4414.0,132,2828
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,8442.0,3019.0,20,3122
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11353.0,4165.0,145,2680
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12077.0,4478.0,476,3015
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13233.0,5320.0,13,4487
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12279.0,5451.0,366,3806
,RCF,AIREDALE NHS FOUNDATION TRUST,6214.0,2200.0,47,1592
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,9233.0,3836.0,83,2696
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10784.0,4546.0,207,2926
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8770.0,2775.0,836,2732
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7397.0,3496.0,367,2293
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11686.0,4163.0,975,2332
,RWJ,STOCKPORT NHS FOUNDATION TRUST,8299.0,3564.0,316,2693
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,13644.0,6813.0,460,4186
,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11965.0,5845.0,470,6163
,RH5,SOMERSET NHS FOUNDATION TRUST,13063.0,5905.0,139,3173
,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,26590.0,10741.0,1113,7169
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13685.0,4240.0,141,1432
,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12792.0,4421.0,0,4672
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7728.0,3975.0,827,2068
,R1H,BARTS HEALTH NHS TRUST,25866.0,11713.0,988,4380
,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,14049.0,7049.0,403,6445
,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,10593.0,4126.0,373,3046
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,6604.0,2565.0,284,1048
,TOTAL,TOTAL,1418862.0,555781.0,42891,403255
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4918.0,1081.0,2,1095
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10067.0,3783.0,609,3107
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15871.0,2746.0,24,2812
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7431.0,3244.0,344,1655
,RJN,EAST CHESHIRE NHS TRUST,4406.0,2314.0,278,789
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7386.0,3650.0,13,2656
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6646.0,3021.0,111,965
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8877.0,2936.0,5,2863
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5079.0,2712.0,709,1605
,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10777.0,1940.0,24,1725
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,13049.0,4198.0,814,3755
,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6336.0,2613.0,23,2284
,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,6646.0,3351.0,504,2136
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,5888.0,2646.0,0,1593
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11926.0,4751.0,85,3648
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6631.0,4017.0,725,2138
,RLQ,WYE VALLEY NHS TRUST,5878.0,3041.0,277,1431
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13649.0,7557.0,880,2739
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,10840.0,4504.0,270,2543
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4319.0,1549.0,25,2001
,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4162.0,299.0,0,982
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6703.0,3410.0,139,2638
,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,14259.0,5836.0,767,3434
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,7602.0,1570.0,118,1961
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,12685.0,3660.0,538,1177
,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7824.0,2271.0,35,2205
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15261.0,6420.0,583,3660
,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9037.0,4695.0,583,2792
,RKE,WHITTINGTON HEALTH NHS TRUST,8831.0,2619.0,222,1308
,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8794.0,3968.0,496,2279
,RPA,MEDWAY NHS FOUNDATION TRUST,8901.0,2989.0,412,1884
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17983.0,3733.0,185,4861
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,12371.0,6491.0,581,4459
,RXF,MID YORKSHIRE TEACHING NHS TRUST,16584.0,6218.0,311,3518
,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,24296.0,10628.0,101,5679
,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11042.0,5342.0,15,4246
,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13652.0,5603.0,185,4326
,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14960.0,5377.0,486,4948
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5926.0,3174.0,78,1786
,RBK,WALSALL HEALTHCARE NHS TRUST,9005.0,3149.0,238,3735
,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5674.0,804.0,0,812
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16149.0,6626.0,4,4633
,RCF,AIREDALE NHS FOUNDATION TRUST,5994.0,2246.0,116,1577
,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12301.0,4983.0,214,3610
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9087.0,4947.0,800,4810
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,12293.0,3523.0,244,5725
,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8544.0,3997.0,368,1553
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5552.0,2911.0,342,2340
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,9578.0,3362.0,145,3450
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9774.0,3753.0,815,1940
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,7467.0,3194.0,87,1752
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34366.0,14652.0,2096,10574
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12998.0,3829.0,126,1377
,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12200.0,4243.0,0,4719
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9021.0,3380.0,443,3036
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10175.0,2970.0,212,3902
,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13592.0,6467.0,385,6511
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8991.0,2270.0,71,2535
,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29676.0,10890.0,640,7645
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,24636.0,9696.0,1792,4823
,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,16848.0,5987.0,349,7715
,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10390.0,6046.0,628,4621
,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7762.0,2374.0,0,2274
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,21751.0,9653.0,129,6093
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,8977.0,2806.0,3,1979
,RH5,SOMERSET NHS FOUNDATION TRUST,12443.0,6110.0,175,3041
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11577.0,4553.0,10,3745
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8806.0,4677.0,4,3480
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,9921.0,3744.0,64,2054
,R1F,ISLE OF WIGHT NHS TRUST,4279.0,1845.0,132,1349
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6632.0,2022.0,1,2469
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8660.0,3622.0,120,2565
,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11291.0,5453.0,589,6146
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,6767.0,3415.0,457,2573
,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15728.0,8092.0,818,4601
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13402.0,5899.0,795,8133
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,15481.0,8235.0,778,4395
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13944.0,7686.0,930,4940
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10304.0,3312.0,105,3523
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11718.0,4898.0,29,1447
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,6867.0,2312.0,307,1074
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,11082.0,3911.0,525,3080
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9964.0,4211.0,667,2353
,RNZ,SALISBURY NHS FOUNDATION TRUST,4720.0,2075.0,57,1263
,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4837.0,479.0,1,1033
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,18876.0,4578.0,49,2771
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,17114.0,6974.0,275,3678
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6430.0,3394.0,444,2121
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13095.0,5171.0,461,2888
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9960.0,2557.0,0,3988
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,6744.0,3640.0,183,2772
,RVJ,NORTH BRISTOL NHS TRUST,8866.0,3494.0,299,2589
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12301.0,5640.0,1256,2847
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,5058.0,2734.0,10,1796
,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9122.0,5265.0,506,3636
,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,16201.0,5913.0,969,4664
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21293.0,9211.0,724,6126
,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8283.0,2522.0,30,4306
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8663.0,4563.0,116,2793
,RWJ,STOCKPORT NHS FOUNDATION TRUST,7518.0,3016.0,364,2477
,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6929.0,3541.0,663,1798
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,7497.0,3155.0,7,3074
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8750.0,4228.0,539,2721
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12948.0,5194.0,12,4385
,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10930.0,6438.0,1362,2992
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11832.0,5046.0,390,3635
,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,25328.0,9316.0,723,8483
,R1H,BARTS HEALTH NHS TRUST,25265.0,11668.0,1148,4382
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7388.0,3758.0,783,2189
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10171.0,4127.0,242,2766
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8495.0,1972.0,834,2673
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12259.0,4018.0,246,2516
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10837.0,4897.0,54,3993
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,10804.0,3246.0,700,1870
,RMC,BOLTON NHS FOUNDATION TRUST,7889.0,3771.0,488,2448
,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,13769.0,4725.0,65,3965
,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,18237.0,8556.0,386,4268
,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,9902.0,4250.0,503,2958
,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25192.0,10385.0,1222,6949
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11684.0,4328.0,435,2649
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,10298.0,4206.0,25,2214
,TOTAL,TOTAL,1354645.0,544763.0,44881,391068
,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6570.0,2841.0,70,2175
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5412.0,1498.0,5,1187
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10423.0,3709.0,587,3043
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,16287.0,2692.0,7,2762
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5813.0,2574.0,33,2228
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9221.0,3419.0,0,2967
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,13862.0,6811.0,795,2799
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10914.0,3341.0,223,3965
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9049.0,4843.0,761,5402
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7240.0,3588.0,6,2560
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,13323.0,4409.0,957,3826
,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15366.0,7502.0,870,4531
,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11137.0,5337.0,2,4313
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6635.0,2967.0,95,1816
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,9049.0,2401.0,1,2073
,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11079.0,2188.0,23,1794
,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,6808.0,3230.0,221,2281
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4556.0,1499.0,18,2051
,RCF,AIREDALE NHS FOUNDATION TRUST,6194.0,2095.0,99,1540
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7615.0,2981.0,202,1528
,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9169.0,4584.0,658,2761
,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8759.0,3932.0,403,2412
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,6051.0,2269.0,2,1661
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11589.0,4324.0,87,2623
,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,24752.0,10611.0,108,5660
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6763.0,1863.0,5,2491
,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30471.0,8343.0,165,8598
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7306.0,4083.0,427,2053
,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,8358.0,3075.0,0,2112
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,7034.0,3980.0,429,2637
,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8366.0,2124.0,11,2083
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15041.0,6741.0,931,3508
,RLQ,WYE VALLEY NHS TRUST,6098.0,2576.0,234,1372
,RMC,BOLTON NHS FOUNDATION TRUST,7988.0,3910.0,245,2505
,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8629.0,4721.0,705,1690
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,10299.0,2978.0,78,3450
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9895.0,3673.0,556,1936
,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,14268.0,4511.0,80,3884
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13449.0,3610.0,55,1460
,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,18581.0,8586.0,709,3973
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,7124.0,3452.0,183,2807
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4778.0,2497.0,11,1617
,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9584.0,5539.0,408,3672
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18050.0,3527.0,172,5521
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,13038.0,6606.0,518,4219
,RXF,MID YORKSHIRE TEACHING NHS TRUST,16824.0,6283.0,49,3535
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8886.0,4182.0,310,2800
,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,26467.0,9334.0,514,8745
,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17147.0,6357.0,264,7553
,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5785.0,867.0,0,812
,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10773.0,5365.0,377,4825
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13369.0,5954.0,586,7737
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,15546.0,7695.0,712,3967
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,5245.0,2572.0,577,1704
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11174.0,3627.0,43,3631
,RKE,WHITTINGTON HEALTH NHS TRUST,9127.0,2445.0,140,1304
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,13220.0,3509.0,212,5965
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5709.0,2897.0,164,2535
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,10496.0,4268.0,23,3879
,RNZ,SALISBURY NHS FOUNDATION TRUST,4881.0,2178.0,31,1205
,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4831.0,791.0,2,507
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12288.0,4473.0,48,3521
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13546.0,5020.0,223,2873
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9300.0,3208.0,264,3162
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,12129.0,5583.0,1150,2935
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21814.0,9128.0,569,6443
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8595.0,3738.0,23,2818
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,8606.0,3532.0,31,3052
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13150.0,4718.0,0,4339
,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10883.0,5918.0,1334,3125
,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,14718.0,5721.0,80,4087
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,25688.0,8647.0,1691,6243
,RBK,WALSALL HEALTHCARE NHS TRUST,9482.0,2895.0,55,3809
,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4715.0,312.0,0,953
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8676.0,3681.0,25,2525
,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11506.0,5944.0,452,6014
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6588.0,3702.0,78,2723
,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,14646.0,5338.0,519,3491
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,8040.0,2548.0,240,2005
,RH5,SOMERSET NHS FOUNDATION TRUST,12738.0,5173.0,66,3193
,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12847.0,4809.0,90,3769
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8756.0,3872.0,4,3426
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8539.0,2394.0,694,2744
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,14177.0,7382.0,942,4921
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,12391.0,5555.0,14,1479
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,6939.0,2566.0,484,1028
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13020.0,4102.0,248,2403
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,11007.0,3835.0,297,2977
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19980.0,5149.0,56,2717
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8513.0,3484.0,99,1903
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,17563.0,6835.0,208,3616
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7384.0,3512.0,356,2087
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,35162.0,14726.0,1892,9933
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9915.0,1993.0,0,4250
,RVJ,NORTH BRISTOL NHS TRUST,9261.0,3498.0,263,2520
,R1F,ISLE OF WIGHT NHS TRUST,4192.0,1754.0,181,1389
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9369.0,2373.0,63,2606
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,16839.0,6761.0,0,4698
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10891.0,4397.0,236,2906
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11765.0,5029.0,9,3618
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,12910.0,4521.0,0,1143
,RJN,EAST CHESHIRE NHS TRUST,4831.0,2575.0,259,983
,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12268.0,3498.0,0,5313
,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,16654.0,6851.0,1077,4596
,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,8116.0,2374.0,21,4276
,RWJ,STOCKPORT NHS FOUNDATION TRUST,7886.0,2551.0,95,2861
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11836.0,4494.0,476,2852
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12099.0,5345.0,0,3740
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11860.0,3985.0,5,2242
,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13432.0,6122.0,196,6484
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,22355.0,9517.0,414,6109
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10089.0,3363.0,68,1956
,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25985.0,10696.0,1179,6916
